Wall time,Step,Value
1738861072.618502,6393600,0.9696969985961914
1738861088.9474537,6428160,0.8787878751754761
1738861149.3806753,6462720,0.9069767594337463
1738861165.7201555,6497280,0.8888888955116272
1738861226.1955578,6531840,0.7906976938247681
1738861242.396641,6566400,0.9090909361839294
1738861303.5597668,6600960,0.9459459185600281
1738861319.8044062,6635520,0.9523809552192688
1738861381.1445177,6670080,1.0
1738861397.3952334,6704640,0.9047619104385376
1738861458.0869677,6739200,0.9375
1738861474.3446243,6773760,0.9090909361839294
1738861534.851747,6808320,0.9696969985961914
1738861550.9940069,6842880,0.9523809552192688
1738861615.1600888,6877440,0.9166666865348816
1738861631.8720856,6912000,0.8604651093482971
1738861698.312487,6946560,0.930232584476471
1738861715.616485,6981120,0.875
1738861779.0143304,7015680,0.96875
1738861796.015031,7050240,0.84375
1738861859.0588555,7084800,0.9729729890823364
1738861875.7475095,7119360,0.930232584476471
1738861937.76553,7153920,0.9696969985961914
1738861954.521514,7188480,0.9444444179534912
1738862017.0276058,7223040,0.875
1738862033.7861729,7257600,0.9722222089767456
1738862098.9642372,7292160,0.9459459185600281
1738862115.6517978,7326720,0.9459459185600281
1738862177.8519251,7361280,0.9459459185600281
1738862194.4823194,7395840,0.8571428656578064
1738862259.8657866,7430400,0.7878788113594055
1738862290.5064447,7464960,0.8125
1738862353.1338127,7499520,0.7837837934494019
1738862369.7288692,7534080,0.8888888955116272
1738862432.0990238,7568640,0.8125
1738862449.24502,7603200,0.8837209343910217
1738862514.607473,7637760,0.930232584476471
1738862531.8784702,7672320,0.9285714030265808
1738862596.3474734,7706880,0.875
1738862613.2187555,7741440,0.939393937587738
1738862676.6756194,7776000,0.9534883499145508
1738862694.1418667,7810560,0.9189189076423645
1738862759.0594444,7845120,0.96875
1738862776.0720575,7879680,0.875
1738862840.7048655,7914240,0.7906976938247681
1738862857.9208615,7948800,0.9722222089767456
1738862922.2849047,7983360,0.875
1738862939.2017496,8017920,0.9166666865348816
1738863003.145642,8052480,0.8809523582458496
1738863019.9296124,8087040,0.8888888955116272
1738863083.7394583,8121600,0.7777777910232544
1738863100.5562463,8156160,0.8888888955116272
1738863168.2793028,8190720,0.8095238208770752
1738863203.8594952,8225280,0.9722222089767456
1738863267.570434,8259840,0.8648648858070374
1738863285.3394701,8294400,0.875
1738863348.6555133,8328960,0.9444444179534912
1738863375.0150738,8363520,0.9285714030265808
1738863439.8393052,8398080,0.8333333134651184
1738863457.0721784,8432640,0.604651153087616
1738863524.1154087,8467200,0.8611111044883728
1738863542.5776281,8501760,1.0
1738863607.2557359,8536320,0.9047619104385376
1738863624.2005706,8570880,0.9722222089767456
1738863687.256573,8605440,0.761904776096344
1738863703.8904047,8640000,0.9069767594337463
1738863768.149278,8674560,1.0
1738863787.7231977,8709120,0.9459459185600281
1738863851.0338285,8743680,0.9166666865348816
1738863867.6609833,8778240,0.8484848737716675
1738863931.2201734,8812800,0.9375
1738863947.9762535,8847360,0.78125
1738864011.235575,8881920,0.8611111044883728
1738864028.0415726,8916480,0.8181818127632141
1738864092.334069,8951040,0.8837209343910217
1738864109.0720325,8985600,0.9375
1738864172.002045,9020160,0.78125
1738864188.6501617,9054720,0.8372092843055725
1738864251.7659888,9089280,0.8571428656578064
1738864269.1739886,9123840,0.9375
1738864334.4693148,9158400,0.9090909361839294
1738864351.8796763,9192960,0.8125
1738864416.9400444,9227520,0.837837815284729
1738864434.2939928,9262080,0.75
1738864499.4755425,9296640,0.930232584476471
1738864516.9283366,9331200,0.8181818127632141
1738864581.3885033,9365760,0.9090909361839294
1738864598.6504972,9400320,0.875
1738864660.6042235,9434880,0.7857142686843872
1738864676.958317,9469440,0.9444444179534912
1738864738.2994218,9504000,0.8484848737716675
1738864754.7034192,9538560,0.761904776096344
1738864815.861422,9573120,0.9189189076423645
1738864832.2694204,9607680,0.8888888955116272
1738864893.3657844,9642240,0.8139534592628479
1738864910.130884,9676800,0.90625
1738864970.9278874,9711360,0.9047619104385376
1738864987.5219772,9745920,0.90625
1738865049.0782344,9780480,0.8055555820465088
1738865065.5492322,9815040,0.8809523582458496
1738865126.4822335,9849600,0.9189189076423645
1738865142.9562297,9884160,0.7777777910232544
1738865203.9242337,9918720,0.8604651093482971
1738865220.3392305,9953280,0.9534883499145508
1738865282.0242326,9987840,0.8181818127632141
1738865298.7136033,10022400,0.9729729890823364
